Age,Gender,Country,City,Membership_Years,Login_Frequency,Session_Duration_Avg,Pages_Per_Session,Cart_Abandonment_Rate,Wishlist_Items,Total_Purchases,Average_Order_Value,Days_Since_Last_Purchase,Discount_Usage_Rate,Returns_Rate,Email_Open_Rate,Customer_Service_Calls,Product_Reviews_Written,Social_Media_Engagement_Score,Social_Score_missing,Payment_Method_Diversity,Lifetime_Value,Credit_Balance,Churned,Signup_Quarter
37,Male,France,Marseille,5.6,15,36.4,10,48.6,9,15,54.51,1,50.6,1.4,40.1,6,8,59.5,0,4,741.53,2889,0,Q3
57,Female,UK,Manchester,7.7,10,27.4,8.2,56.5,4,15,159.14,7,37.8,7.5,23,8,1,4.1,0,2,1846.45,0,0,Q4
50,Female,France,Toulouse,4.5,0,26.8,8.5,68.5,2,6,190.99,29,40.56,0.7,27.8,9,1,42.8,0,5,923.45,0,0,Q4
18,Male,Australia,Perth,0.9,6,26.6,9.5,47.3,4,14,84.39,0,91.56,2.6,30.8,5,2,36.1,0,1,1027.35,524,0,Q4
52,Female,USA,Chicago,2.3,4,37.7,10.9,47.4,5,16,75.38,6,52.92,10.1,20.4,6,3,30.2,0,1,1139.95,1207,0,Q4
51,Male,Japan,Osaka,0.5,10,36.4,12.2,34.6,0,16,167.05,4,32.1,9.3,19.4,6,5,39.4,0,3,2683.3,2193,1,Q3
37,Male,Germany,Frankfurt,4.7,0,25.3,1,59.6,1,8,142.44,38,12.1,2,26.2,7,2,13.4,0,2,1337.2,0,0,Q1
49,Male,USA,Chicago,2,15,23.6,8.3,48,5,14,92.84,2,28.08,7.2,37.9,5,2,22.4,0,4,977.65,2771,0,Q4
38,Female,France,Lyon,1.9,21,37.1,7.6,53.5,6,14,223.98,5,9,4.1,14.3,8,4,58.8,0,2,2547.56,1776,1,Q2
33,Female,Australia,Melbourne,4.6,3,14.3,7.7,65.9,2,11,103.46,8,34.32,2.4,14.7,4,2,27.4,1,2,909.78,2053,0,Q4
51,Male,UK,Glasgow,2.9,26,53.7,14.7,22.4,6,26,114.7,21,80.64,2.9,16.1,5,4,52.4,0,1,2016.69,5297,0,Q4
44,Female,France,Marseille,4.6,21,42.1,10.8,40.4,5,18,88.33,10,64.7,3.3,31.4,2,3,38.3,0,3,1734.65,905,0,Q2
42,Male,USA,New York,3.4,6,2.6,5.4,76.2,1,14,137.29,5,48.1,9.6,11.4,6,1,27.4,1,5,1783.11,1463,0,Q3
56,Female,Germany,Cologne,2.1,7,28.3,6.1,72.2,0,5,131.17,11,38.76,4,12.8,10,1,36.9,0,3,524.11,0,0,Q4
31,Female,India,Chennai,5,19,40,12.1,59.1,7,19,124.23,42,5.5,13.6,48.8,2,3,28.4,0,4,1993.88,3781,0,Q3
26,Female,USA,Chicago,1,10,23.8,7.3,70.8,2,11,216.96,27,55.8,0.5,4.1,7,1,18.7,0,3,2442.66,1298,1,Q3
32,Male,USA,New York,3,15,30.4,11.8,69.7,5,11,90.01,24,15.8,1.8,5,5,4,48.7,0,4,824.33,1731,0,Q2
49,Female,USA,New York,2.4,16,26.8,11.7,62.8,4,9,104.06,31,36.3,4.8,29.8,7,2,27.4,1,2,945.86,24,0,Q2
33,Male,USA,New York,1.2,10,21.5,8.5,54.9,3,13,113.59,21,7.7,10.4,15.5,6,2,25.8,0,2,1670.16,3940,0,Q2
18,Female,France,Marseille,3.7,24,44,12.8,32.1,8,22,234.86,13,27.8,3.9,48.9,4,7,31.3,0,2,5647.05,2921,1,Q1
49,Female,USA,Houston,2.5,5,24.3,6.3,67.6,2,9,129.14,47,38.9,5.9,26.3,5,1,46,0,2,977.53,0,0,Q3
46,Female,Canada,Ottawa,3.4,10,18.4,10.1,62.3,0,9,151.64,9,69.5,13.9,15.6,5,2,23.7,0,3,1159.14,4446,0,Q3
42,Female,Germany,Cologne,1.6,7,22.5,6.3,67,1,14,133.96,2,24.8,14.4,16.3,3,3,13.7,0,2,2013.81,2085,0,Q2
47,Male,India,Bangalore,1.5,15,27.8,8.2,53.8,1,12,156.13,40,10,8.3,26.3,6,2,34.8,0,2,1613.63,664,1,Q1
32,Male,Germany,Berlin,1.3,16,47.8,14,58.9,8,19,98.58,35,87.6,0,40.5,4,2,32.7,0,1,1618.33,3881,0,Q4
21,Female,USA,Phoenix,3,1,26.8,4.7,95.9,2,3,122.1,1,46.4,1.3,15.8,10,1,2.4,0,1,300.39,2455,1,Q3
52,Female,Germany,Frankfurt,5.8,15,23.4,6.7,61.8,6,13,146.56,39,25.08,13.9,10.8,6,4,45.8,0,1,1360.04,3532,0,Q4
44,Female,India,Bangalore,1.7,1,15.9,5.2,62.6,3,8,101.88,4,0,0,8.8,8,1,0,0,4,707.35,1058,0,Q1
35,Male,USA,Phoenix,1.5,0,24.1,7.1,63.4,0,12,175.8,29,66.2,1,25.2,8,3,21.2,0,2,2078.32,1538,1,Q1
44,Male,Canada,Ottawa,0.7,0,2.5,5.4,93,0,1,111.36,129,27.2,1.2,2.7,9,0,0,0,2,123.03,0,1,Q3
44,Male,USA,Phoenix,3.1,13,41.8,13.4,37,12,32,124.74,11,28.8,4,25.5,2,7,27.4,1,2,3262.64,5720,0,Q4
37,Female,France,Nice,4.6,1,14.3,5.9,59.3,0,4,125.85,27,83.2,5,0,4,1,0,0,4,512.35,2038,1,Q1
44,Male,India,Chennai,3.3,3,27.7,10.4,46.3,1,13,90.34,7,29.2,0,20.3,9,6,27.4,1,2,1137.74,0,0,Q3
60,Female,Germany,Cologne,3.1,14,36.7,9,66.8,3,10,243.04,8,31,7.3,27.5,5,2,46.5,0,1,2624.38,1669,0,Q1
55,Male,Canada,Calgary,2.5,18,32.1,8.2,38.6,0,16,105.36,8,18.4,17.1,16.1,8,6,15.1,0,4,1621.96,3737,0,Q3
46,Female,Australia,Melbourne,2.3,9,25.8,9.3,46.6,0,12,167.25,47,12.9,1.5,14.5,6,2,12,0,2,2017.34,2511,1,Q2
39,Male,USA,New York,3.2,21,40.5,15.6,60,9,16,72.44,15,40.4,18.6,42.3,5,10,55.9,0,2,1237.39,3549,0,Q3
25,Male,Germany,Hamburg,3.3,3,17.8,4.4,71.5,0,7,66.65,9,77.52,16.5,5,4,1,22.8,0,1,376.33,2421,1,Q4
23,Male,UK,Birmingham,4.9,14,43.7,12,51,8,18,187.05,18,51.96,2.9,41.1,6,4,45.8,0,4,2374.09,1006,1,Q4
43,Female,India,Mumbai,2,24,30.2,7.6,40.1,6,11,111.55,16,33.3,17.7,23.8,4,1,20.6,0,3,1397.46,2222,1,Q3
58,Female,USA,Los Angeles,1.2,4,18.5,7.9,58.2,4,9,102.03,3,9.24,10,20,7,2,26.3,0,1,686.16,1351,0,Q4
44,Female,USA,Houston,0.7,16,24.7,13.8,63.5,5,13,107.59,25,54.1,4,22.9,7,2,67.5,0,2,1619.61,718,0,Q2
35,Male,USA,Houston,1.2,11,19.4,9.1,52.4,3,9,138.53,17,29,4.9,16.3,7,5,12.2,0,2,1055.17,2174,0,Q1
24,Male,Germany,Berlin,3.2,3,22.4,8.3,73.5,5,10,103.77,17,34.92,2.8,9.3,4,1,0.2,0,1,984.68,2218,0,Q4
45,Male,UK,London,3.2,10,32.3,10.1,40.7,5,13,95.05,50,33.3,6.3,13,7,1,23.1,0,2,1216.23,2591,0,Q1
49,Female,Germany,Munich,4.2,6,17.6,5.9,68.3,1,7,82.39,8,39.3,1.3,3.7,11,2,34.6,0,4,629.57,0,1,Q1
28,Male,France,Nice,4.2,4,30.7,12.8,38.8,6,21,95.26,12,59.6,11.8,45.6,5,4,34.5,0,1,1608.05,1918,0,Q2
23,Male,Germany,Munich,5.4,16,28.7,10.6,72.2,1,15,172.44,2,67.44,8.3,7.4,7,2,13.1,0,1,2193.57,1674,1,Q4
42,Female,Japan,Nagoya,5.4,40,58.9,8.5,27.3,11,23,101.71,31,59.2,1.1,48.7,0,10,68.2,0,1,2043.81,3248,0,Q2
41,Female,UK,Birmingham,4.8,3,25.2,12,46,0,12,74.77,22,43.2,4.4,12.6,4,2,9.5,0,2,985.98,2996,0,Q1
36,Male,UK,Glasgow,3.2,6,24.9,8.5,52.4,4,9,173.92,38,44.8,1.7,6.8,2,0,44.8,0,1,1760.77,1932,0,Q2
23,Female,Canada,Toronto,2.1,5,9.7,5.8,74.7,2,5,115.64,5,50.2,3.6,4.1,10,1,11.6,0,4,488.37,714,0,Q2
30,Female,Germany,Hamburg,6.5,10,24.9,3,48.6,2,16,125.35,14,4.5,4.7,9.3,5,2,0.8,0,2,2215.71,2824,0,Q3
28,Male,France,Lyon,2.4,15,31.4,9.6,50.1,0,14,171,46,70.7,2.5,30.3,4,1,31.9,0,1,2430,4179,0,Q3
43,Female,UK,Leeds,1.6,11,26.8,14.6,39.8,9,16,106.21,23,0,7.7,33.7,6,9,71.5,0,1,1833.47,0,0,Q1
28,Male,UK,Birmingham,2.8,12,14,8.5,53.7,3,12,160.92,128,5.8,15.6,10.9,3,2,28.4,0,5,2028.94,2141,0,Q2
18,Female,USA,Houston,4.5,9,34.5,10.1,62.1,3,18,150.8,45,19,4,33.4,9,5,27,0,3,2983.08,3953,1,Q3
31,Female,Japan,Osaka,5,18,35.7,10,23,8,35,126.65,29,43.56,2.1,39.3,4,3,45.7,0,3,3093.71,3032,0,Q4
37,Male,USA,Houston,2.7,9,20.6,8.5,72.4,0,12,142.71,53,22.8,5.1,3.1,9,1,0,0,2,1876.18,890,1,Q2
52,Male,USA,Houston,2.9,14,29.4,11.3,46.1,4,7,107.9,67,37.4,1.6,18.8,6,1,27.4,1,1,863.73,2857,0,Q2
47,Male,USA,Chicago,1.7,10,26.3,6.2,53.6,3,10,131.52,0,18.9,1.7,32.1,5,1,23.3,0,5,1573.29,1931,0,Q2
34,Female,UK,Leeds,1.1,6,24.7,8.7,62.7,3,6,135.31,26,48.4,5.1,14.4,9,1,27.4,1,5,776.65,1404,0,Q1
50,Female,France,Nice,4.6,9,17.3,7.6,66,2,6,98.07,23,108.72,16.8,5.5,5,0,25,0,1,393.22,0,0,Q4
22,Male,Australia,Melbourne,1.9,11,22.7,6.7,54.2,3,14,93.59,2,30.5,12.1,7.8,3,2,15.2,0,1,1305.75,2978,1,Q3
37,Female,USA,Phoenix,1.4,10,18.5,10.3,76.4,0,8,81.45,5,82.9,2.2,2.8,6,1,3.7,0,2,673.88,0,1,Q3
32,Male,Japan,Yokohama,3.3,8,29.1,12.5,44.6,6,26,195.65,49,49.92,5.8,11,8,3,30.9,0,1,3677.58,1833,1,Q4
56,Female,UK,London,3.8,10,26.8,4.7,55.7,5,9,142.67,20,12.8,12.5,0,3,3,27.4,1,3,1126.84,1295,0,Q2
29,Male,USA,Los Angeles,1.2,0,12.8,5.1,78.9,3,3,84.09,13,18.8,5.4,20,7,0,7.8,0,2,211.89,0,1,Q2
26,Male,UK,Leeds,2.2,0,26.8,7.5,61.8,6,7,178.28,32,19.8,2.9,25.8,8,2,17,0,1,1192.15,2837,0,Q3
37,Female,India,Delhi,2.3,19,26.8,12.1,62.4,3,11,104.41,5,6.3,4.4,32.2,3,3,27.4,1,2,1129.84,1933,0,Q2
24,Male,USA,Los Angeles,1.9,3,21.6,2.2,66.9,2,6,139.5,25,40.5,1.9,26.8,6,2,0,0,3,880.87,0,0,Q2
36,Female,Germany,Cologne,3.4,13,30.5,10.9,49.3,1,16,87.85,17,3.84,20.1,38.6,6,3,7,0,2,1191.13,991,0,Q4
34,Male,USA,Phoenix,8.3,23,33.2,9.2,36.5,7,14,163.93,3,68.2,6.7,23.2,2,5,38.6,0,5,1878.42,3283,0,Q1
42,Female,USA,Houston,0.4,1,18.1,2.3,78.4,1,6,88.47,2,22.8,13.9,10.9,6,1,31.4,0,1,387.29,0,0,Q4
49,Female,Australia,Perth,1.1,13,26.2,10.4,54,2,10,116.06,22,41.8,12.8,16.7,6,2,45.9,0,2,1085.93,5907,0,Q1
29,Male,India,Chennai,3.4,0,20.9,2.9,58.6,2,9,91.58,43,0,0,0,11,1,4.9,0,1,751.65,1490,1,Q1
51,Female,Germany,Frankfurt,3.5,6,16.4,2.7,82.5,2,7,118.37,53,47.2,8,20,8,1,6.8,0,1,794.3,2547,1,Q3
34,Female,USA,Phoenix,8.8,17,44.9,9.6,31.5,9,14,71.35,15,33,4.8,33.8,5,7,48.1,0,1,883.05,1935,0,Q1
31,Male,Australia,Adelaide,8.8,21,37.6,10.8,51.8,5,14,70.29,51,61.4,9.9,20.4,6,5,35.3,0,3,1158.89,1616,0,Q1
31,Female,UK,Birmingham,1.1,9,6.4,6.4,68.4,1,4,88.93,4,27.9,17.8,20,7,1,25.7,0,2,298.93,656,0,Q1
40,Male,USA,Phoenix,2.9,13,34,10.3,56,5,13,147.43,1,42.6,5.5,34.8,6,2,28.8,0,1,1533.38,2424,0,Q2
37,Female,USA,Los Angeles,4.6,20,46.1,13.1,42,8,20,121.77,1,53.4,12.6,26,3,5,32.2,0,5,1817.6,4005,0,Q4
42,Male,USA,Houston,3.5,13,19.7,3.5,70.1,3,13,127.65,38,17.8,10.2,8.4,8,2,8.9,0,1,1345.91,1289,1,Q2
49,Male,USA,New York,4.3,8,20.8,9.3,44.1,4,11,75.36,29,77.28,12.5,30.5,5,0,6.6,0,3,625.04,0,0,Q4
18,Female,USA,Houston,4.8,9,20.4,8.4,67.7,4,8,108,14,7,10.5,20,6,3,13.9,0,2,935.44,1094,1,Q3
36,Male,Australia,Brisbane,1.1,0,13.2,8.5,65.1,1,5,88.69,29,29.1,6,12.6,9,1,22.5,0,5,509.92,0,0,Q3
48,Male,UK,Leeds,2.3,24,36.2,8.2,30.9,6,21,162.14,2,56.5,7.4,32.1,6,4,47,0,2,3164.19,2534,1,Q1
38,Female,Japan,Yokohama,0.6,7,23.2,5.6,66.7,0,5,99.31,60,28.4,5.9,9.7,8,0,6.6,0,2,529.14,751,1,Q1
46,Female,USA,Chicago,0.5,14,19.4,7.6,65.5,6,19,158.73,0,4.68,8.3,31.4,5,1,16.2,0,2,2068.74,1332,0,Q4
50,Female,UK,Leeds,2.7,7,23.5,11.4,34.5,6,12,84.66,51,53.7,10.7,14.2,6,3,54.1,0,3,1211.6,3284,0,Q2
38,Other,USA,Phoenix,5.3,12,37.8,9.5,44.4,8,15,87.24,14,6.9,1.9,27.1,6,5,20.6,0,2,1223.77,2777,0,Q3
55,Male,USA,Chicago,7.1,24,41.6,13.5,45.7,0,19,228.55,3,0,6,33.4,4,3,26.8,0,1,4726.28,1629,0,Q3
57,Female,USA,New York,1.9,9,17.3,2.5,85.9,5,10,284.21,17,76.08,6,4.1,6,1,2.1,0,2,1823.54,1097,1,Q4
54,Female,UK,Glasgow,0.6,12,20.5,8.2,71.7,3,9,50.11,20,50.4,1.6,12.6,9,2,23.9,0,3,479.78,0,0,Q3
50,Male,USA,Chicago,2.2,19,29.9,10.8,78.3,0,18,97.57,10,37.68,1.8,26.7,8,2,23.3,0,3,1560.46,1948,0,Q4
28,Female,USA,Los Angeles,1.4,0,2.1,3,71,0,11,92.05,32,75.24,14.1,0,6,0,21.7,0,2,897.35,0,1,Q4
45,Male,UK,Birmingham,10,8,16.5,3.9,61.1,2,11,67.85,2,31,15,7.3,5,2,34,0,3,843.72,0,0,Q2
37,Female,France,Paris,1.6,25,50.2,16.3,32.6,9,27,143.36,26,44.4,8.6,47.3,5,2,62.6,0,3,4030.82,3974,0,Q3
36,Male,Germany,Berlin,6.4,0,6.7,1.8,81.5,0,5,56.2,19,51.2,0.8,9.5,6,0,3.5,0,2,259.06,0,1,Q1
44,Other,Canada,Montreal,5.6,0,21,4.8,87.2,1,1,91.56,5,56.8,5.6,0,6,0,11,0,3,87.15,0,1,Q3
19,Female,USA,Los Angeles,5.7,25,38.2,8.5,39.6,11,18,87.1,8,52.2,2.2,43.6,1,8,71.6,0,2,1510.47,4192,0,Q3
43,Female,India,Bangalore,5.8,29,49.4,14.3,24.5,6,23,143.8,113,6.7,9.7,55.6,6,12,59.5,0,3,2933.36,4012,1,Q2
52,Male,France,Nice,0.6,20,35.2,8.5,63.8,6,13,64.52,24,0,3.6,62.7,3,0,27.7,0,5,701.02,1667,0,Q1
63,Female,USA,Houston,3.3,13,29.1,4.7,72.5,4,12,78.78,29,36.2,5.6,29.6,3,1,23.2,0,2,1111.33,1373,0,Q1
35,Female,UK,Birmingham,4.2,15,35.9,7.3,55.5,7,11,107.47,37,51.48,1.2,15.7,3,10,30.3,0,3,906.87,3224,0,Q4
30,Female,UK,Leeds,2.3,21,36.4,8,46,3,16,98.83,14,28.1,17.5,36.7,5,3,13.8,0,2,1288.11,3512,0,Q1
53,Male,USA,New York,1.2,2,18.6,6.6,57.5,0,6,49.58,7,62.5,11.2,20.9,7,2,13.6,0,2,339.91,736,0,Q2
49,Male,UK,Leeds,3.1,9,15.9,4.4,52.8,1,7,125.7,47,49.6,0.6,0,3,0,5.2,0,2,825.58,0,0,Q3
37,Male,Japan,Tokyo,0.5,23,39.5,17.5,55.1,11,28,142.17,43,56.4,18.8,33.6,3,9,35.1,0,2,2794.84,0,0,Q4
35,Male,Japan,Osaka,4.1,7,21.3,7.5,70.4,1,10,89.81,6,0,1.7,15.3,11,3,30.3,0,3,1014.8,3262,0,Q2
39,Female,UK,London,1.6,28,47.3,11.9,24,12,22,105.2,1,64.5,8.6,51.2,3,12,60,0,4,2734.53,3798,0,Q2
41,Female,Australia,Melbourne,1.1,10,28.9,8.7,59.6,0,11,169.22,38,41.8,3.8,10.5,7,1,30.5,0,1,1776.51,1715,0,Q3
29,Female,USA,Chicago,2.8,0,17.8,7.7,68.8,0,6,139.17,6,76.5,0,12,7,1,20.8,0,2,722.57,0,0,Q2
30,Male,USA,Los Angeles,0.4,9,14.4,8.3,57.9,1,11,157.63,75,0,5.2,12.1,4,2,27.4,0,3,1271.44,1227,0,Q4
41,Male,Canada,Montreal,0.3,23,49.7,19.1,33.6,14,25,171.43,46,10.4,3.7,45.7,0,8,70.3,0,1,3895.79,4909,0,Q3
40,Male,USA,Los Angeles,3.6,4,14.1,5.4,57.6,0,3,74.78,13,36.24,16.8,0,6,2,30.6,0,1,180.81,522,0,Q4
37,Male,Japan,Nagoya,3.3,10,12.2,8.5,66.7,0,7,76.41,25,14.6,1.4,3.9,3,0,1.1,0,2,492.29,1072,0,Q2
30,Female,USA,Phoenix,0.9,13,26.2,9.1,53,5,10,138.56,28,54.2,1.8,28.7,5,4,73.3,0,1,1157.12,1090,0,Q2
34,Male,UK,Manchester,0.5,1,18.1,7.5,60.4,5,11,141.13,17,23.28,15,16.1,8,4,12.3,0,2,1056.33,92,0,Q4
51,Male,USA,Los Angeles,1.8,0,26.8,6.4,68.5,0,9,136.7,36,41.76,3.1,11.4,9,2,10.5,0,3,868.72,1291,1,Q4
36,Female,UK,London,5.4,18,38.1,12.5,39.2,4,28,146.1,12,51.96,11.3,18.2,5,5,59.4,0,4,3751.26,3855,0,Q4
34,Female,Germany,Berlin,3.2,32,35.6,12.6,48.7,1,24,122.04,19,69.48,3.3,35.3,4,5,27.4,1,2,1912.91,3859,0,Q4
23,Female,India,Hyderabad,3.4,11,25.1,5.9,47.5,3,10,170.51,11,45.12,1.4,1.7,6,2,10.4,0,3,1148.04,1403,0,Q4
18,Male,USA,Los Angeles,2.1,11,27.7,8.7,66.5,6,15,119.47,14,27,0,25.6,9,6,19.5,0,4,1555.28,1000,1,Q4
25,Female,Australia,Sydney,3,20,27.8,7,69,0,9,184.49,12,32.7,0,9.8,3,2,18.9,0,2,1673.17,2320,0,Q3
48,Male,USA,Houston,3,2,22.1,5.9,72.5,3,7,86.54,36,0,11,13.5,5,2,43.8,0,2,541.95,0,0,Q1
34,Female,UK,Birmingham,6.1,11,35.1,8,65.9,4,13,66.46,41,19.5,0,37.4,2,5,50.8,0,3,892.39,4256,0,Q2
56,Female,Germany,Hamburg,2.3,6,18,4.4,56.3,2,8,114.2,65,81.9,9.9,26.3,12,1,12.5,0,2,943.75,349,0,Q3
45,Female,Australia,Perth,1,18,24.6,4.1,67.7,2,24,80.17,74,23.76,11.8,6.2,8,0,16,0,1,1488.96,495,1,Q4
38,Male,USA,New York,2.2,12,32,7.3,60.2,5,13,57.44,9,43.3,6.1,36.9,3,2,0,0,1,890.9,1875,0,Q1
37,Male,UK,Birmingham,0.3,20,31.1,10.4,40.4,3,11,167.3,32,5.7,0.4,16.9,2,3,0,0,1,1988.03,0,0,Q1
54,Female,Canada,Vancouver,3.7,9,16,10.4,49.7,2,7,93.39,1,14.2,5.8,20.3,5,1,0,0,2,696.31,2556,0,Q1
22,Female,Japan,Yokohama,1.3,4,26.8,8,75,1,9,111.25,60,38.5,8.5,11.1,6,2,24.2,0,1,1067.85,423,0,Q3
18,Male,USA,Los Angeles,1.3,13,35.4,8.5,46.5,6,11,50.63,19,38.6,8.9,37,7,4,23.7,0,4,615.86,1184,0,Q2
28,Male,Australia,Brisbane,3.3,7,22.8,9.4,53.2,2,11,106.18,29,46.7,3.2,2.1,6,1,55,0,1,1053.04,3812,0,Q3
19,Male,Japan,Kyoto,2,4,28.2,7.7,63.3,4,11,114.99,13,53.6,8.8,22.6,10,3,27.4,1,3,1352.19,2350,0,Q1
35,Male,UK,Leeds,1,11,34.8,9.8,56.8,5,14,127.53,56,40.1,7.7,14,11,4,20.9,0,3,1434.5,3020,0,Q2
18,Female,UK,Leeds,2,26,42.3,8.5,37.1,7,21,106.81,9,32.6,3.8,44.1,2,4,49.3,0,1,1859.64,4394,0,Q3
62,Male,India,Bangalore,2.1,11,23.5,5.9,57.2,4,6,156.01,38,35.3,6,13.5,4,2,34.7,0,1,967.46,0,0,Q1
21,Male,Germany,Munich,2.3,23,47.1,12.6,49,3,24,123.01,0,73.56,1.2,48.6,1,5,41.3,0,2,2610.69,3329,0,Q4
36,Male,UK,London,4.4,7,15.2,7.4,92.8,2,15,212.25,13,75.9,80.93587945,18.9,4,1,16,0,2,3259.24,0,1,Q2
38,Male,USA,Phoenix,0.1073316887,2,26.8,4,80.1,1,124,152.26,31,30.24,0,20,5,1,7,0,2,797.88,2678,1,Q4
42,Female,Germany,Cologne,2.7,15,31.6,8.1,56.3,16,15,54.92,2,68.3,12.7,43.4,0,2,22.6,0,2,975,3136,0,Q2
51,Female,France,Nice,1.2,2,20.3,3.7,56.6,0,8,89.12,27,13.1,8.3,4.5,6,1,27.4,1,2,835.35,0,1,Q1
24,Male,UK,Leeds,6.4,16,39.1,14.7,38.3,10,15,80.18,5,59.1,1.5,32.6,6,7,33.8,0,3,1329.66,0,0,Q1
22,Male,USA,Phoenix,6.3,0,21.2,7.8,42.9,3,10,119.78,3,33.84,4.2,20.3,7,3,55.3,0,2,805.48,1859,0,Q4
34,Male,UK,London,0.7,2,19.2,5.8,76.8,4,9,155.98,41,75.36,3.3,25.9,6,1,27.4,1,2,897.21,2479,0,Q4
44,Female,Germany,Berlin,4.7,10,31.9,8.4,46.1,0,13,107.18,1,35,4.3,27.9,5,4,39.9,0,2,1472.63,781,0,Q3
49,Male,USA,New York,1.5,0,9.4,5.7,66.6,0,13,102.97,46,33.3,5.1,11.3,8,1,30.7,0,3,1443.26,546,1,Q3
44,Male,Germany,Cologne,6.2,14,16.1,9.3,70.8,7,12,92.9,2,27.6,5.5,19.5,7,0,0,0,2,1187.16,506,0,Q3
50,Male,India,Mumbai,2.6,31,32.6,11.3,40.6,5,28,61.14,21,100.32,4.1,38,3,4,37,0,3,1151.89,2121,0,Q4
22,Female,UK,London,2,14,17.8,8,47.2,1,8,184.91,29,58.5,3.3,19.4,5,2,21.6,0,3,1345.62,0,0,Q1
55,Female,USA,New York,0.8,10,14.6,7.5,60.9,2,7,156.32,25,62.3,10.5,31,8,1,20.9,0,1,1268.05,0,0,Q3
48,Male,Australia,Brisbane,0.9,23,39.3,7.5,55.9,1,14,113.71,12,46.7,3.1,16.4,6,0,34.8,0,3,1801.54,2030,0,Q3
41,Male,Japan,Tokyo,3.1,21,31.2,13.5,58.5,7,15,171.69,1,30.48,4.3,27.3,5,8,27,0,1,1985.92,2296,0,Q4
32,Female,India,Mumbai,1.9,25,54.1,16.2,28.8,14,20,91.8,12,8.8,4.5,51.7,3,10,79.8,0,1,1854.26,4238,0,Q3
29,Female,Canada,Montreal,5.3,0,18.6,5.4,73.1,3,11,125.59,25,45.24,20.2,0,8,3,36.7,0,2,1211.33,3399,0,Q4
50,Male,UK,Manchester,1.5,0,8.3,8.5,68,0,1,197.02,16,8.5,0.3,0,7,0,0,0,2,164.83,0,1,Q3
62,Male,USA,Chicago,1.9,28,51.2,14.1,30.6,11,37,129.5,18,79.3,5.9,36.3,1,9,57.8,0,2,4684.74,3751,0,Q3
39,Male,USA,New York,4.3,1,20.7,8.5,65.9,5,15,211.8,1,18.3,5,20,7,2,26,0,4,2811.64,1983,1,Q3
18,Female,India,Mumbai,4.8,11,16.3,5.4,70.8,2,4,167.65,4,87,4.3,13.9,8,1,3.2,0,2,802.2,1286,0,Q3
40,Male,India,Hyderabad,1.2,15,32.5,7.2,34,3,32,113.78,45,35.4,1.3,13.9,5,3,52.4,0,3,3791.32,2065,0,Q1
56,Female,Germany,Frankfurt,3,22,47.1,11.3,18.7,8,19,115.07,41,0,15.4,57.1,9,8,42.5,0,2,2332.93,5157,1,Q1
27,Male,USA,New York,10,28,38.2,10.9,42,12,17,115.13,4,33.9,12.4,59.9,3,6,51.8,0,2,1804.45,3434,0,Q1
37,Male,UK,Leeds,4.2,0,25.7,5.1,49.9,2,8,53,36,42.6,4.7,17.6,6,1,0,0,2,463.2,2120,0,Q3
63,Male,Australia,Perth,5,12,34,9.7,53.9,4,23,130.02,38,0,0.8,8.8,7,7,26.4,0,3,2447.04,3700,1,Q4
48,Female,USA,Phoenix,1.3,14,25.2,8.3,42.5,4,12,143.32,8,6.5,3.9,24.7,10,2,42.2,0,2,1966.86,0,1,Q3
18,Male,USA,New York,1.1,23,26.2,11.6,64.9,4,12,95.92,7,63.8,2.8,24.5,1,2,41.9,0,2,1079.6,1973,0,Q2
29,Male,UK,Manchester,5.4,8,15.7,5.7,65.5,2,6,65.43,29,10.7,6.1,3.6,6,1,32.5,0,1,324.88,0,0,Q3
57,Male,USA,New York,1.6,8,33.6,7.8,47.9,7,15,181.25,3,45.6,8.7,20,4,4,34.8,0,2,3016.3,2042,0,Q1
18,Male,France,Nice,7.2,4,34.2,6.1,57.8,3,9,100.17,17,27.3,3,20,5,2,13.6,0,2,745.01,530,1,Q3
40,Male,USA,Phoenix,5.4,7,26.8,3.7,63.9,0,4,141.35,8,32.7,4.8,10,6,0,9.4,0,2,457.69,0,1,Q3
26,Female,USA,New York,0.4,19,31.1,7.9,65.2,4,11,226.29,24,45.2,7.3,0,9,1,35.9,0,2,2227.07,2298,1,Q2
37,Male,USA,Phoenix,2.7,0,19.4,5.9,81.5,0,5,111.74,61,83.04,29.8,33.1,7,0,0,0,2,426.52,849,1,Q4
55,Male,USA,Houston,1.4,4,16.4,5,56,1,10,167.84,9,19.8,2.2,16.5,6,2,9.7,0,3,1651.48,830,0,Q2
29,Female,Germany,Munich,6,15,29.1,11.4,35.8,10,26,119.61,31,31.08,6.9,29.9,5,1,27.4,1,1,2683.92,3156,0,Q4
27,Male,Germany,Frankfurt,3.9,5,24.4,6.4,39.8,0,13,105.69,21,54.4,1.4,7,7,2,36.9,0,1,1442.37,361,0,Q1
22,Male,UK,Manchester,4.8,17,28.2,8.4,62.8,5,7,125.71,11,12.2,2.5,16.8,5,4,7.4,0,3,808.98,1324,1,Q3
52,Female,France,Nice,1.6,24,46.9,10.1,31.1,6,27,118.24,14,65.28,5.4,23,7,4,73.5,0,3,2201.54,5367,1,Q4
36,Male,USA,Houston,3.3,7,10.5,2.3,75,0,6,153.13,30,32.2,5.2,0,12,0,0,0,4,1059.9,2293,1,Q2
